"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"16","IL10hi Macrophage","HLA-B","CD8B",0.0309332179258732,0.04,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"DUSP4hi CD4+ T","IL10hi Macrophage","HLA-B","CD8B",0.0481348220868695,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","IL10hi Macrophage","HLA-B","CD8B",0.0425740282618495,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"IL10hi Macrophage","IL10hi Macrophage","HLA-B","CD8B",0.0490643704335314,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"NK","IL10hi Macrophage","HLA-B","CD8B",0.0479705445491577,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Treg","IL10hi Macrophage","HLA-B","CD8B",0.0470285654766682,0,"HLA-B_CD8B","HLA-B - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"16","IL10hi Macrophage","HLA-C","CD8B",0.0226962324256235,0.02,"HLA-C_CD8B","HLA-C - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"DUSP4hi CD4+ T","IL10hi Macrophage","HLA-C","CD8B",0.0285324919740454,0,"HLA-C_CD8B","HLA-C - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","IL10hi Macrophage","HLA-C","CD8B",0.0280928574978822,0,"HLA-C_CD8B","HLA-C - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"IL10hi Macrophage","IL10hi Macrophage","HLA-C","CD8B",0.0359202696352979,0,"HLA-C_CD8B","HLA-C - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"NK","IL10hi Macrophage","HLA-C","CD8B",0.0320050407632917,0,"HLA-C_CD8B","HLA-C - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Treg","IL10hi Macrophage","HLA-C","CD8B",0.0210072101730955,0.04,"HLA-C_CD8B","HLA-C - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"16","IL10hi Macrophage","HLA-E","CD8B",0.0211883734935335,0.03,"HLA-E_CD8B","HLA-E - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"DUSP4hi CD4+ T","IL10hi Macrophage","HLA-E","CD8B",0.0283538718706609,0,"HLA-E_CD8B","HLA-E - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","IL10hi Macrophage","HLA-E","CD8B",0.026188345479835,0,"HLA-E_CD8B","HLA-E - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"IL10hi Macrophage","IL10hi Macrophage","HLA-E","CD8B",0.0333798838208868,0,"HLA-E_CD8B","HLA-E - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"NK","IL10hi Macrophage","HLA-E","CD8B",0.0305099059423144,0,"HLA-E_CD8B","HLA-E - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Treg","IL10hi Macrophage","HLA-E","CD8B",0.0222278884415207,0.01,"HLA-E_CD8B","HLA-E - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"DUSP4hi CD4+ T","IL10hi Macrophage","HLA-F","CD8B",0.0118969646802763,0,"HLA-F_CD8B","HLA-F - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"IL10hi Macrophage","IL10hi Macrophage","HLA-F","CD8B",0.0137008912492311,0,"HLA-F_CD8B","HLA-F - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"NK","IL10hi Macrophage","HLA-F","CD8B",0.00942498837630391,0.01,"HLA-F_CD8B","HLA-F - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"Treg","IL10hi Macrophage","HLA-F","CD8B",0.0142093158504613,0,"HLA-F_CD8B","HLA-F - CD8B","MHC-I","Cell-Cell Contact","KEGG: hsa04514"
"16","gamma-delta T","HLA-F","LILRB1",0.00187575046445021,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"DUSP4hi CD4+ T","gamma-delta T","HLA-F","LILRB1",0.00901028596809927,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"gamma-delta T","gamma-delta T","HLA-F","LILRB1",0.00458750306662591,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"IL10hi Macrophage","gamma-delta T","HLA-F","LILRB1",0.010381106482618,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"NK","gamma-delta T","HLA-F","LILRB1",0.00713377946850238,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"Treg","gamma-delta T","HLA-F","LILRB1",0.0107676825552554,0,"HLA-F_LILRB1","HLA-F - LILRB1","MHC-I","Cell-Cell Contact","PMID: 28484462"
"DUSP4hi CD4+ T","gamma-delta T","HLA-DPA1","CD4",0.0756982793116512,0,"HLA-DPA1_CD4","HLA-DPA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","gamma-delta T","HLA-DPA1","CD4",0.168986857991592,0,"HLA-DPA1_CD4","HLA-DPA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"IL10hi Macrophage","gamma-delta T","HLA-DPA1","CD4",0.0530303116808615,0,"HLA-DPA1_CD4","HLA-DPA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","IL10hi Macrophage","HLA-DPA1","CD4",0.056951146145242,0,"HLA-DPA1_CD4","HLA-DPA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"DUSP4hi CD4+ T","NK","HLA-DPA1","CD4",0.0648870123613932,0,"HLA-DPA1_CD4","HLA-DPA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","NK","HLA-DPA1","CD4",0.146970604198124,0,"HLA-DPA1_CD4","HLA-DPA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"IL10hi Macrophage","NK","HLA-DPA1","CD4",0.0452978356725252,0,"HLA-DPA1_CD4","HLA-DPA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","Treg","HLA-DPA1","CD4",0.106603562457786,0,"HLA-DPA1_CD4","HLA-DPA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"DUSP4hi CD4+ T","gamma-delta T","HLA-DPB1","CD4",0.0333743906703853,0.01,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","gamma-delta T","HLA-DPB1","CD4",0.127980409740904,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"IL10hi Macrophage","gamma-delta T","HLA-DPB1","CD4",0.0359923965809966,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","IL10hi Macrophage","HLA-DPB1","CD4",0.0417650033640349,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","NK","HLA-DPB1","CD4",0.110595627674099,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"IL10hi Macrophage","NK","HLA-DPB1","CD4",0.0306638141891998,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","Treg","HLA-DPB1","CD4",0.0792906991983379,0,"HLA-DPB1_CD4","HLA-DPB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","gamma-delta T","HLA-DQA1","CD4",0.0576215757200709,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","IL10hi Macrophage","HLA-DQA1","CD4",0.0178347730806187,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","NK","HLA-DQA1","CD4",0.0492544571610033,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","Treg","HLA-DQA1","CD4",0.0346364332090058,0,"HLA-DQA1_CD4","HLA-DQA1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"DUSP4hi CD4+ T","gamma-delta T","HLA-DMA","CD4",0.0206931128900941,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","gamma-delta T","HLA-DMA","CD4",0.0554189849970761,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","IL10hi Macrophage","HLA-DMA","CD4",0.0171253992497135,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"DUSP4hi CD4+ T","NK","HLA-DMA","CD4",0.0175882253072865,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","NK","HLA-DMA","CD4",0.0473556283799544,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"DUSP4hi CD4+ T","Treg","HLA-DMA","CD4",0.0122472261914681,0.04,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","Treg","HLA-DMA","CD4",0.0332814226165098,0,"HLA-DMA_CD4","HLA-DMA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","DUSP4hi CD4+ T","HLA-DMB","CD4",0.0100040236189381,0,"HLA-DMB_CD4","HLA-DMB - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","gamma-delta T","HLA-DMB","CD4",0.074362018948416,0,"HLA-DMB_CD4","HLA-DMB - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","IL10hi Macrophage","HLA-DMB","CD4",0.0233020180550784,0,"HLA-DMB_CD4","HLA-DMB - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","NK","HLA-DMB","CD4",0.0637284390437857,0,"HLA-DMB_CD4","HLA-DMB - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","Treg","HLA-DMB","CD4",0.0450181442972544,0,"HLA-DMB_CD4","HLA-DMB - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","DUSP4hi CD4+ T","HLA-DOA","CD4",0.00166016067993664,0.01,"HLA-DOA_CD4","HLA-DOA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","gamma-delta T","HLA-DOA","CD4",0.0130477785586023,0,"HLA-DOA_CD4","HLA-DOA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","IL10hi Macrophage","HLA-DOA","CD4",0.00391076691384284,0,"HLA-DOA_CD4","HLA-DOA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","NK","HLA-DOA","CD4",0.0110770558318061,0,"HLA-DOA_CD4","HLA-DOA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","Treg","HLA-DOA","CD4",0.00769780425717875,0,"HLA-DOA_CD4","HLA-DOA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","gamma-delta T","HLA-DQB1","CD4",0.10931488826007,0,"HLA-DQB1_CD4","HLA-DQB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"IL10hi Macrophage","gamma-delta T","HLA-DQB1","CD4",0.013661249542728,0.03,"HLA-DQB1_CD4","HLA-DQB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","IL10hi Macrophage","HLA-DQB1","CD4",0.0351666240503248,0,"HLA-DQB1_CD4","HLA-DQB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","NK","HLA-DQB1","CD4",0.0941917443745456,0,"HLA-DQB1_CD4","HLA-DQB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","Treg","HLA-DQB1","CD4",0.067179341192312,0,"HLA-DQB1_CD4","HLA-DQB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","gamma-delta T","HLA-DRA","CD4",0.194115444780469,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"IL10hi Macrophage","gamma-delta T","HLA-DRA","CD4",0.0373452692142276,0.03,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","IL10hi Macrophage","HLA-DRA","CD4",0.0667582087682139,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","NK","HLA-DRA","CD4",0.169493075317404,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"IL10hi Macrophage","NK","HLA-DRA","CD4",0.0318230092676176,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","Treg","HLA-DRA","CD4",0.123838051306808,0,"HLA-DRA_CD4","HLA-DRA - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"16","gamma-delta T","HLA-DRB1","CD4",0.0413054696713391,0.03,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"DUSP4hi CD4+ T","gamma-delta T","HLA-DRB1","CD4",0.0485408571086408,0.01,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","gamma-delta T","HLA-DRB1","CD4",0.185778616460593,0,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"IL10hi Macrophage","gamma-delta T","HLA-DRB1","CD4",0.0449591409214973,0.01,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","IL10hi Macrophage","HLA-DRB1","CD4",0.0634603724494408,0,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","NK","HLA-DRB1","CD4",0.162001146418525,0,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"IL10hi Macrophage","NK","HLA-DRB1","CD4",0.0383558735597678,0,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","Treg","HLA-DRB1","CD4",0.118077249710596,0,"HLA-DRB1_CD4","HLA-DRB1 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","gamma-delta T","HLA-DRB5","CD4",0.09052578505633,0,"HLA-DRB5_CD4","HLA-DRB5 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"IL10hi Macrophage","gamma-delta T","HLA-DRB5","CD4",0.00621242504340194,0.03,"HLA-DRB5_CD4","HLA-DRB5 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","IL10hi Macrophage","HLA-DRB5","CD4",0.0287113402123792,0,"HLA-DRB5_CD4","HLA-DRB5 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","NK","HLA-DRB5","CD4",0.0777750369024545,0,"HLA-DRB5_CD4","HLA-DRB5 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","Treg","HLA-DRB5","CD4",0.0551838119919094,0,"HLA-DRB5_CD4","HLA-DRB5 - CD4","MHC-II","Cell-Cell Contact","KEGG: hsa04514"
"16","16","MPZL1","MPZL1",0.0126095868652908,0,"MPZL1_MPZL1","MPZL1 - MPZL1","MPZ","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","16","MPZL1","MPZL1",0.00181010115216556,0,"MPZL1_MPZL1","MPZL1 - MPZL1","MPZ","Cell-Cell Contact","KEGG: hsa04514"
"16","gamma-delta T","MPZL1","MPZL1",0.00181010115216556,0,"MPZL1_MPZL1","MPZL1 - MPZL1","MPZ","Cell-Cell Contact","KEGG: hsa04514"
"16","DUSP4hi CD4+ T","NECTIN1","CD96",0.00184306759697754,0.01,"NECTIN1_CD96","NECTIN1 - CD96","NECTIN","Cell-Cell Contact","PMID: 23027581"
"16","IL10hi Macrophage","NECTIN1","CD96",0.00545690836142603,0,"NECTIN1_CD96","NECTIN1 - CD96","NECTIN","Cell-Cell Contact","PMID: 23027581"
"16","NK","NECTIN1","CD96",0.00536205740897795,0,"NECTIN1_CD96","NECTIN1 - CD96","NECTIN","Cell-Cell Contact","PMID: 23027581"
"16","Treg","NECTIN1","CD96",0.00274697596730407,0,"NECTIN1_CD96","NECTIN1 - CD96","NECTIN","Cell-Cell Contact","PMID: 23027581"
"16","16","NECTIN3","NECTIN1",0.000273888032409207,0,"NECTIN3_NECTIN1","NECTIN3 - NECTIN1","NECTIN","Cell-Cell Contact","PMID: 23027581"
"Treg","16","NECTIN3","NECTIN1",0.0008741277531729,0.01,"NECTIN3_NECTIN1","NECTIN3 - NECTIN1","NECTIN","Cell-Cell Contact","PMID: 23027581"
"16","16","NECTIN3","NECTIN2",0.000702844161335214,0,"NECTIN3_NECTIN2","NECTIN3 - NECTIN2","NECTIN","Cell-Cell Contact","PMID: 23027581"
"Treg","16","NECTIN3","NECTIN2",0.00224105597033273,0,"NECTIN3_NECTIN2","NECTIN3 - NECTIN2","NECTIN","Cell-Cell Contact","PMID: 23027581"
"16","DUSP4hi CD4+ T","NECTIN3","TIGIT",0.000516103510657017,0.03,"NECTIN3_TIGIT","NECTIN3 - TIGIT","NECTIN","Cell-Cell Contact","KEGG: hsa04514; PMID: 1313846"
"Treg","DUSP4hi CD4+ T","NECTIN3","TIGIT",0.00164629678013992,0.02,"NECTIN3_TIGIT","NECTIN3 - TIGIT","NECTIN","Cell-Cell Contact","KEGG: hsa04514; PMID: 1313846"
"16","IL10hi Macrophage","NECTIN3","TIGIT",0.000165709410724812,0.03,"NECTIN3_TIGIT","NECTIN3 - TIGIT","NECTIN","Cell-Cell Contact","KEGG: hsa04514; PMID: 1313846"
"Treg","IL10hi Macrophage","NECTIN3","TIGIT",0.000528995561935273,0.02,"NECTIN3_TIGIT","NECTIN3 - TIGIT","NECTIN","Cell-Cell Contact","KEGG: hsa04514; PMID: 1313846"
"16","NK","NECTIN2","CD226",0.000724262834316958,0,"NECTIN2_CD226","NECTIN2 - CD226","NECTIN","Cell-Cell Contact","KEGG: hsa04514"
"16","DUSP4hi CD4+ T","NECTIN2","TIGIT",0.00359439503966965,0,"NECTIN2_TIGIT","NECTIN2 - TIGIT","NECTIN","Cell-Cell Contact","KEGG: hsa04514"
"16","IL10hi Macrophage","NECTIN2","TIGIT",0.00115649890579405,0,"NECTIN2_TIGIT","NECTIN2 - TIGIT","NECTIN","Cell-Cell Contact","KEGG: hsa04514"
"16","NK","NECTIN2","TIGIT",0.000675152520101821,0,"NECTIN2_TIGIT","NECTIN2 - TIGIT","NECTIN","Cell-Cell Contact","KEGG: hsa04514"
"16","16","NECTIN1","NECTIN3",0.000273888032409207,0,"NECTIN1_NECTIN3","NECTIN1 - NECTIN3","NECTIN","Cell-Cell Contact","KEGG: hsa04514"
"16","Treg","NECTIN1","NECTIN3",0.0008741277531729,0.01,"NECTIN1_NECTIN3","NECTIN1 - NECTIN3","NECTIN","Cell-Cell Contact","KEGG: hsa04514"
"16","16","NEGR1","NEGR1",5.33536848834897e-05,0.02,"NEGR1_NEGR1","NEGR1 - NEGR1","NEGR","Cell-Cell Contact","KEGG: hsa04514"
"16","16","DLK1","NOTCH1",0.000402460417005467,0.01,"DLK1_NOTCH1","DLK1 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464"
"16","gamma-delta T","DLK1","NOTCH1",0.000323959402702957,0,"DLK1_NOTCH1","DLK1 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464"
"16","IL10hi Macrophage","DLK1","NOTCH1",0.000101923014861866,0.02,"DLK1_NOTCH1","DLK1 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464"
"16","16","DLK1","NOTCH2",0.000411388737639752,0,"DLK1_NOTCH2","DLK1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"16","gamma-delta T","DLK1","NOTCH2",0.00094523645514769,0,"DLK1_NOTCH2","DLK1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"16","IL10hi Macrophage","DLK1","NOTCH2",5.89568673825054e-05,0.03,"DLK1_NOTCH2","DLK1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"16","NK","DLK1","NOTCH2",6.16494731802656e-05,0.03,"DLK1_NOTCH2","DLK1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"16","16","DLK1","NOTCH3",0.00289991332069422,0,"DLK1_NOTCH3","DLK1 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"16","gamma-delta T","DLK1","NOTCH3",0.000229657382922159,0,"DLK1_NOTCH3","DLK1 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"16","IL10hi Macrophage","DLK1","NOTCH3",1.33941812202989e-05,0.03,"DLK1_NOTCH3","DLK1 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"16","Treg","DLK1","NOTCH3",0.000241189392093684,0.02,"DLK1_NOTCH3","DLK1 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"16","16","DLK1","NOTCH4",0.000105461865188124,0,"DLK1_NOTCH4","DLK1 - NOTCH4","NOTCH","Cell-Cell Contact","PMID: 22353464"
"16","16","JAG1","NOTCH1",0.00530160486299583,0,"JAG1_NOTCH1","JAG1 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464"
"16","gamma-delta T","JAG1","NOTCH1",0.00427159575755131,0,"JAG1_NOTCH1","JAG1 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464"
"16","IL10hi Macrophage","JAG1","NOTCH1",0.00134756225879795,0,"JAG1_NOTCH1","JAG1 - NOTCH1","NOTCH","Cell-Cell Contact","PMID: 22353464"
"16","16","JAG1","NOTCH2",0.00541862833595119,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"16","gamma-delta T","JAG1","NOTCH2",0.0123698223876305,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"16","IL10hi Macrophage","JAG1","NOTCH2",0.000779900342033225,0,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"16","NK","JAG1","NOTCH2",0.000815492142201571,0.04,"JAG1_NOTCH2","JAG1 - NOTCH2","NOTCH","Cell-Cell Contact","PMID: 22353464"
"16","16","JAG1","NOTCH3",0.0370729868745869,0,"JAG1_NOTCH3","JAG1 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"16","gamma-delta T","JAG1","NOTCH3",0.00303165289784754,0,"JAG1_NOTCH3","JAG1 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"16","Treg","JAG1","NOTCH3",0.00318343621841008,0,"JAG1_NOTCH3","JAG1 - NOTCH3","NOTCH","Cell-Cell Contact","PMID: 22353464"
"16","16","JAG1","NOTCH4",0.00139429041243997,0,"JAG1_NOTCH4","JAG1 - NOTCH4","NOTCH","Cell-Cell Contact","PMID: 22353464"
"16","16","NRXN2","NLGN2",0.00167536898376826,0,"NRXN2_NLGN2","NRXN2 - NLGN2","NRXN","Cell-Cell Contact","KEGG: hsa04514"
"16","gamma-delta T","NRXN2","NLGN2",0.00016480924679411,0.01,"NRXN2_NLGN2","NRXN2 - NLGN2","NRXN","Cell-Cell Contact","KEGG: hsa04514"
"16","NK","NRXN2","NLGN2",0.000119857692149903,0,"NRXN2_NLGN2","NRXN2 - NLGN2","NRXN","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","gamma-delta T","PECAM1","PECAM1",0.0246138627827223,0,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514"
"IL10hi Macrophage","gamma-delta T","PECAM1","PECAM1",0.00288722929602369,0.01,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514"
"gamma-delta T","IL10hi Macrophage","PECAM1","PECAM1",0.00288722929602369,0.01,"PECAM1_PECAM1","PECAM1 - PECAM1","PECAM1","Cell-Cell Contact","KEGG: hsa04514"
"16","16","PTPRM","PTPRM",0.00159639771084945,0.01,"PTPRM_PTPRM","PTPRM - PTPRM","PTPRM","Cell-Cell Contact","KEGG: hsa04514"
"NK","gamma-delta T","SELPLG","SELL",0.0061431801330234,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"NK","IL10hi Macrophage","SELPLG","SELL",0.00161857006723412,0.03,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"IL10hi Macrophage","NK","SELPLG","SELL",0.00300763499608495,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"NK","NK","SELPLG","SELL",0.00869785874847874,0,"SELPLG_SELL","SELPLG - SELL","SELPLG","Cell-Cell Contact","PMC2431087; PMID:  8892633,PMID:  8896607"
"16","16","SEMA4A","NRP1_PLXNA2",0.00350364059434661,0,"SEMA4A_NRP1_PLXNA2","SEMA4A - (NRP1+PLXNA2)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"gamma-delta T","16","SEMA4A","NRP1_PLXNA2",0.00217225480623784,0,"SEMA4A_NRP1_PLXNA2","SEMA4A - (NRP1+PLXNA2)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"16","16","SEMA4A","NRP1_PLXNA3",0.00836973291582177,0,"SEMA4A_NRP1_PLXNA3","SEMA4A - (NRP1+PLXNA3)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"gamma-delta T","16","SEMA4A","NRP1_PLXNA3",0.00519887590168824,0,"SEMA4A_NRP1_PLXNA3","SEMA4A - (NRP1+PLXNA3)","SEMA4","Cell-Cell Contact","PMID: 27533782"
"16","16","SEMA4A","PLXNB2",0.00766845705149678,0,"SEMA4A_PLXNB2","SEMA4A - PLXNB2","SEMA4","Cell-Cell Contact","PMID: 27533782"
