"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"22","20","COL6A2","ITGA9_ITGB1",0.000429224932506625,0,"COL6A2_ITGA9_ITGB1","COL6A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","20","COL6A2","ITGA9_ITGB1",0.000139374383981463,0,"COL6A2_ITGA9_ITGB1","COL6A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","20","COL6A2","ITGA9_ITGB1",0.000714603694186708,0,"COL6A2_ITGA9_ITGB1","COL6A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MAFhi Macrophage","20","COL6A2","ITGA9_ITGB1",0.000444842074187047,0,"COL6A2_ITGA9_ITGB1","COL6A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"13","22","COL6A2","ITGA9_ITGB1",0.00167124257537307,0,"COL6A2_ITGA9_ITGB1","COL6A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"14","22","COL6A2","ITGA9_ITGB1",4.06061593519781e-05,0.02,"COL6A2_ITGA9_ITGB1","COL6A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"15","22","COL6A2","ITGA9_ITGB1",0.000639787400695261,0,"COL6A2_ITGA9_ITGB1","COL6A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","22","COL6A2","ITGA9_ITGB1",0.00838708940793528,0,"COL6A2_ITGA9_ITGB1","COL6A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"17","22","COL6A2","ITGA9_ITGB1",2.9628423464031e-05,0.01,"COL6A2_ITGA9_ITGB1","COL6A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"19","22","COL6A2","ITGA9_ITGB1",0.00416210228087131,0,"COL6A2_ITGA9_ITGB1","COL6A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"20","22","COL6A2","ITGA9_ITGB1",7.08615591537765e-05,0.01,"COL6A2_ITGA9_ITGB1","COL6A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"21","22","COL6A2","ITGA9_ITGB1",0.00953427498581731,0,"COL6A2_ITGA9_ITGB1","COL6A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"22","22","COL6A2","ITGA9_ITGB1",0.000483293129968293,0.01,"COL6A2_ITGA9_ITGB1","COL6A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"gamma-delta T","22","COL6A2","ITGA9_ITGB1",0.000156936696102066,0,"COL6A2_ITGA9_ITGB1","COL6A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","22","COL6A2","ITGA9_ITGB1",0.000804591275551931,0,"COL6A2_ITGA9_ITGB1","COL6A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"MAFhi Macrophage","22","COL6A2","ITGA9_ITGB1",0.000500876531106519,0,"COL6A2_ITGA9_ITGB1","COL6A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","COL6A3","ITGA9_ITGB1",0.00611637833671027,0,"COL6A3_ITGA9_ITGB1","COL6A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"19","16","COL6A3","ITGA9_ITGB1",0.000619805332384505,0,"COL6A3_ITGA9_ITGB1","COL6A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"21","16","COL6A3","ITGA9_ITGB1",0.00787012360063163,0,"COL6A3_ITGA9_ITGB1","COL6A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"22","16","COL6A3","ITGA9_ITGB1",0.000186456046746759,0,"COL6A3_ITGA9_ITGB1","COL6A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","16","COL6A3","ITGA9_ITGB1",0.000395657105970522,0,"COL6A3_ITGA9_ITGB1","COL6A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","19","COL6A3","ITGA9_ITGB1",0.0257465848078556,0,"COL6A3_ITGA9_ITGB1","COL6A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"19","19","COL6A3","ITGA9_ITGB1",0.00265618520661442,0,"COL6A3_ITGA9_ITGB1","COL6A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"21","19","COL6A3","ITGA9_ITGB1",0.0329423278464178,0,"COL6A3_ITGA9_ITGB1","COL6A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"22","19","COL6A3","ITGA9_ITGB1",0.00080020024482503,0,"COL6A3_ITGA9_ITGB1","COL6A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","19","COL6A3","ITGA9_ITGB1",0.0016968449667143,0,"COL6A3_ITGA9_ITGB1","COL6A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","20","COL6A3","ITGA9_ITGB1",0.00648179112826211,0,"COL6A3_ITGA9_ITGB1","COL6A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"19","20","COL6A3","ITGA9_ITGB1",0.00065705165787016,0,"COL6A3_ITGA9_ITGB1","COL6A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"21","20","COL6A3","ITGA9_ITGB1",0.00833943183153144,0,"COL6A3_ITGA9_ITGB1","COL6A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"22","20","COL6A3","ITGA9_ITGB1",0.000197666010074131,0,"COL6A3_ITGA9_ITGB1","COL6A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","20","COL6A3","ITGA9_ITGB1",0.000419439213872023,0,"COL6A3_ITGA9_ITGB1","COL6A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","22","COL6A3","ITGA9_ITGB1",0.00729272068712953,0,"COL6A3_ITGA9_ITGB1","COL6A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"19","22","COL6A3","ITGA9_ITGB1",0.000739797274960405,0,"COL6A3_ITGA9_ITGB1","COL6A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"21","22","COL6A3","ITGA9_ITGB1",0.00938057438082215,0,"COL6A3_ITGA9_ITGB1","COL6A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"22","22","COL6A3","ITGA9_ITGB1",0.000222571908696366,0.01,"COL6A3_ITGA9_ITGB1","COL6A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","22","COL6A3","ITGA9_ITGB1",0.000472275315663032,0,"COL6A3_ITGA9_ITGB1","COL6A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"14","16","COL9A2","ITGA9_ITGB1",0.000159007812730011,0,"COL9A2_ITGA9_ITGB1","COL9A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"20","16","COL9A2","ITGA9_ITGB1",0.0001493878074113,0,"COL9A2_ITGA9_ITGB1","COL9A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"21","16","COL9A2","ITGA9_ITGB1",0.000246498077191007,0,"COL9A2_ITGA9_ITGB1","COL9A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"14","19","COL9A2","ITGA9_ITGB1",0.000682464269545979,0,"COL9A2_ITGA9_ITGB1","COL9A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"20","19","COL9A2","ITGA9_ITGB1",0.000641195350498295,0,"COL9A2_ITGA9_ITGB1","COL9A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"21","19","COL9A2","ITGA9_ITGB1",0.00105766931296449,0,"COL9A2_ITGA9_ITGB1","COL9A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"14","20","COL9A2","ITGA9_ITGB1",0.000168567833214746,0,"COL9A2_ITGA9_ITGB1","COL9A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"20","20","COL9A2","ITGA9_ITGB1",0.000158369536306628,0,"COL9A2_ITGA9_ITGB1","COL9A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"21","20","COL9A2","ITGA9_ITGB1",0.000261316896621622,0,"COL9A2_ITGA9_ITGB1","COL9A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"14","22","COL9A2","ITGA9_ITGB1",0.000189808060341412,0,"COL9A2_ITGA9_ITGB1","COL9A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"20","22","COL9A2","ITGA9_ITGB1",0.000178324966065485,0,"COL9A2_ITGA9_ITGB1","COL9A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"21","22","COL9A2","ITGA9_ITGB1",0.000294240440667685,0,"COL9A2_ITGA9_ITGB1","COL9A2 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","16","COL9A3","ITGA9_ITGB1",7.80006788206615e-05,0,"COL9A3_ITGA9_ITGB1","COL9A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"21","16","COL9A3","ITGA9_ITGB1",0.000750853524633958,0,"COL9A3_ITGA9_ITGB1","COL9A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","19","COL9A3","ITGA9_ITGB1",0.000334869572449247,0,"COL9A3_ITGA9_ITGB1","COL9A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"21","19","COL9A3","ITGA9_ITGB1",0.00321640851513392,0,"COL9A3_ITGA9_ITGB1","COL9A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","20","COL9A3","ITGA9_ITGB1",8.26907133723393e-05,0,"COL9A3_ITGA9_ITGB1","COL9A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"21","20","COL9A3","ITGA9_ITGB1",0.000795968733758431,0,"COL9A3_ITGA9_ITGB1","COL9A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"16","22","COL9A3","ITGA9_ITGB1",9.31110846119767e-05,0,"COL9A3_ITGA9_ITGB1","COL9A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"21","22","COL9A3","ITGA9_ITGB1",0.000896193145271905,0,"COL9A3_ITGA9_ITGB1","COL9A3 - (ITGA9+ITGB1)","COLLAGEN","ECM-Receptor","KEGG: hsa04512"
"21","16","LAMA1","ITGA9_ITGB1",0.00128408028384688,0,"LAMA1_ITGA9_ITGB1","LAMA1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"21","19","LAMA1","ITGA9_ITGB1",0.00549095428380072,0,"LAMA1_ITGA9_ITGB1","LAMA1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"21","20","LAMA1","ITGA9_ITGB1",0.00136119090310621,0,"LAMA1_ITGA9_ITGB1","LAMA1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"21","22","LAMA1","ITGA9_ITGB1",0.00153247611690022,0,"LAMA1_ITGA9_ITGB1","LAMA1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMA2","ITGA9_ITGB1",0.00173548268392505,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"19","16","LAMA2","ITGA9_ITGB1",0.000315926185524022,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"21","16","LAMA2","ITGA9_ITGB1",0.00668737388856786,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"22","16","LAMA2","ITGA9_ITGB1",0.000296105767074586,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","19","LAMA2","ITGA9_ITGB1",0.00741025781389591,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"19","19","LAMA2","ITGA9_ITGB1",0.00135526041788312,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"21","19","LAMA2","ITGA9_ITGB1",0.0280983522610452,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"22","19","LAMA2","ITGA9_ITGB1",0.00127031762758304,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","20","LAMA2","ITGA9_ITGB1",0.00183965064710688,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"19","20","LAMA2","ITGA9_ITGB1",0.000334917442931537,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"21","20","LAMA2","ITGA9_ITGB1",0.0070866566180647,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"22","20","LAMA2","ITGA9_ITGB1",0.000313905934633268,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","22","LAMA2","ITGA9_ITGB1",0.0020710178976799,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"19","22","LAMA2","ITGA9_ITGB1",0.000377110486233242,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"21","22","LAMA2","ITGA9_ITGB1",0.00797265295545422,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"22","22","LAMA2","ITGA9_ITGB1",0.000353452875012425,0,"LAMA2_ITGA9_ITGB1","LAMA2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMA3","ITGA9_ITGB1",1.46470011122435e-05,0,"LAMA3_ITGA9_ITGB1","LAMA3 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","19","LAMA3","ITGA9_ITGB1",6.28950758218739e-05,0,"LAMA3_ITGA9_ITGB1","LAMA3 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","20","LAMA3","ITGA9_ITGB1",1.55277569783525e-05,0,"LAMA3_ITGA9_ITGB1","LAMA3 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","22","LAMA3","ITGA9_ITGB1",1.74846542344946e-05,0,"LAMA3_ITGA9_ITGB1","LAMA3 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMA4","ITGA9_ITGB1",0.00353306409298415,0,"LAMA4_ITGA9_ITGB1","LAMA4 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"19","16","LAMA4","ITGA9_ITGB1",0.00452759817835066,0,"LAMA4_ITGA9_ITGB1","LAMA4 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"20","16","LAMA4","ITGA9_ITGB1",0.000134939818012025,0,"LAMA4_ITGA9_ITGB1","LAMA4 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"21","16","LAMA4","ITGA9_ITGB1",0.00303961819879748,0,"LAMA4_ITGA9_ITGB1","LAMA4 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","19","LAMA4","ITGA9_ITGB1",0.0149973629370867,0,"LAMA4_ITGA9_ITGB1","LAMA4 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"19","19","LAMA4","ITGA9_ITGB1",0.0191569798878971,0,"LAMA4_ITGA9_ITGB1","LAMA4 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"20","19","LAMA4","ITGA9_ITGB1",0.000579209921292828,0,"LAMA4_ITGA9_ITGB1","LAMA4 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"21","19","LAMA4","ITGA9_ITGB1",0.0129235201589589,0,"LAMA4_ITGA9_ITGB1","LAMA4 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","20","LAMA4","ITGA9_ITGB1",0.00374472259810204,0,"LAMA4_ITGA9_ITGB1","LAMA4 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"19","20","LAMA4","ITGA9_ITGB1",0.00479855023387764,0,"LAMA4_ITGA9_ITGB1","LAMA4 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"20","20","LAMA4","ITGA9_ITGB1",0.000143053006431058,0,"LAMA4_ITGA9_ITGB1","LAMA4 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"21","20","LAMA4","ITGA9_ITGB1",0.00322181096763967,0,"LAMA4_ITGA9_ITGB1","LAMA4 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","22","LAMA4","ITGA9_ITGB1",0.00421467326094636,0,"LAMA4_ITGA9_ITGB1","LAMA4 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"19","22","LAMA4","ITGA9_ITGB1",0.00540003603159021,0,"LAMA4_ITGA9_ITGB1","LAMA4 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"20","22","LAMA4","ITGA9_ITGB1",0.00016107878038607,0,"LAMA4_ITGA9_ITGB1","LAMA4 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"21","22","LAMA4","ITGA9_ITGB1",0.00362637677065626,0,"LAMA4_ITGA9_ITGB1","LAMA4 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMA5","ITGA9_ITGB1",0.000942369602678076,0,"LAMA5_ITGA9_ITGB1","LAMA5 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"17","16","LAMA5","ITGA9_ITGB1",2.48199593150338e-05,0,"LAMA5_ITGA9_ITGB1","LAMA5 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"19","16","LAMA5","ITGA9_ITGB1",0.00382791609134233,0,"LAMA5_ITGA9_ITGB1","LAMA5 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"21","16","LAMA5","ITGA9_ITGB1",0.0002562489418877,0,"LAMA5_ITGA9_ITGB1","LAMA5 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","19","LAMA5","ITGA9_ITGB1",0.00403426118685991,0,"LAMA5_ITGA9_ITGB1","LAMA5 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"17","19","LAMA5","ITGA9_ITGB1",0.000106574779413974,0,"LAMA5_ITGA9_ITGB1","LAMA5 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"19","19","LAMA5","ITGA9_ITGB1",0.0162333820190419,0,"LAMA5_ITGA9_ITGB1","LAMA5 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"21","19","LAMA5","ITGA9_ITGB1",0.00109947285124882,0,"LAMA5_ITGA9_ITGB1","LAMA5 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","20","LAMA5","ITGA9_ITGB1",0.00099898059581722,0,"LAMA5_ITGA9_ITGB1","LAMA5 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"17","20","LAMA5","ITGA9_ITGB1",2.63124210712569e-05,0,"LAMA5_ITGA9_ITGB1","LAMA5 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"19","20","LAMA5","ITGA9_ITGB1",0.00405716664529978,0,"LAMA5_ITGA9_ITGB1","LAMA5 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"21","20","LAMA5","ITGA9_ITGB1",0.000271653798508669,0,"LAMA5_ITGA9_ITGB1","LAMA5 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","22","LAMA5","ITGA9_ITGB1",0.00112473847434617,0,"LAMA5_ITGA9_ITGB1","LAMA5 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"17","22","LAMA5","ITGA9_ITGB1",2.9628423464031e-05,0,"LAMA5_ITGA9_ITGB1","LAMA5 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"19","22","LAMA5","ITGA9_ITGB1",0.00456614831793267,0,"LAMA5_ITGA9_ITGB1","LAMA5 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"21","22","LAMA5","ITGA9_ITGB1",0.000305879299384338,0,"LAMA5_ITGA9_ITGB1","LAMA5 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMB1","ITGA9_ITGB1",0.00350601292435964,0,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"19","16","LAMB1","ITGA9_ITGB1",0.00483184507573768,0,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"20","16","LAMB1","ITGA9_ITGB1",0.00136346611334376,0,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"21","16","LAMB1","ITGA9_ITGB1",0.00651765021587112,0,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","16","LAMB1","ITGA9_ITGB1",0.000389064994984146,0,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","19","LAMB1","ITGA9_ITGB1",0.0148838456050286,0,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"19","19","LAMB1","ITGA9_ITGB1",0.0204241266980523,0,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"20","19","LAMB1","ITGA9_ITGB1",0.00582890418168099,0,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"21","19","LAMB1","ITGA9_ITGB1",0.0274002136096489,0,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","19","LAMB1","ITGA9_ITGB1",0.00166860972996818,0,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","20","LAMB1","ITGA9_ITGB1",0.00371605689386991,0,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"19","20","LAMB1","ITGA9_ITGB1",0.00512091098543669,0,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"20","20","LAMB1","ITGA9_ITGB1",0.00144533705137534,0,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"21","20","LAMB1","ITGA9_ITGB1",0.00690686972498585,0,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","20","LAMB1","ITGA9_ITGB1",0.000412451028595311,0,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","22","LAMB1","ITGA9_ITGB1",0.00418242520550717,0,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"19","22","LAMB1","ITGA9_ITGB1",0.00576256989400331,0,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"20","22","LAMB1","ITGA9_ITGB1",0.0016271935276356,0,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"21","22","LAMB1","ITGA9_ITGB1",0.00777056444319602,0,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"IL10hi Macrophage","22","LAMB1","ITGA9_ITGB1",0.00046440724860112,0,"LAMB1_ITGA9_ITGB1","LAMB1 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"16","16","LAMB2","ITGA9_ITGB1",0.00268023285013092,0,"LAMB2_ITGA9_ITGB1","LAMB2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"19","16","LAMB2","ITGA9_ITGB1",0.00234791083878286,0,"LAMB2_ITGA9_ITGB1","LAMB2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
"21","16","LAMB2","ITGA9_ITGB1",0.00172304015623221,0,"LAMB2_ITGA9_ITGB1","LAMB2 - (ITGA9+ITGB1)","LAMININ","ECM-Receptor","KEGG: hsa04512"
